Unnamed: 0,asin,helpful,reviewerID,reviewerName,unixReviewTime,reviewTime,overall,reviewText,summary
392,B00ABC1231,"[0, 0]",A1XYZ393,Brian G.,1401235200,04 25 2012,5,Superb content and beautifully written. Every chapter is filled with valuable insights and relatable examples. An absolute must have.,"Must read, absolutely brilliant"
393,B00ABC1024,"[1, 6]",A1XYZ394,William Y.,1401321600,09 26 2014,5,This is the definitive book on the subject. It completely changed my perspective on the topic. Cannot recommend it enough.,Great and informative
394,B00ABC1399,"[0, 0]",A1XYZ395,Donna M.,1401408000,12 9 2013,1,Not what I expected at all. The author repeats the same points over and over adding nothing new. Do not waste your money.,Fell short of expectations
395,B00ABC1493,"[8, 9]",A1XYZ396,Linda E.,1401494400,12 20 2013,1,I want my money back. The description was very misleading and the content is generic. Not worth the price.,Want my money back
396,B00ABC1142,"[2, 2]",A1XYZ397,Mike L.,1401580800,09 4 2015,5,"Excellent book, very well researched. The research is thorough and the conclusions are very insightful. Would definitely recommend it to friends and family.",Exceeded all expectations
397,B00ABC1475,"[0, 0]",A1XYZ398,Mike P.,1401667200,08 23 2013,4,Outstanding quality and research. The research is thorough and the conclusions are very insightful. I am so glad I decided to buy it.,Simply outstanding
398,B00ABC1489,"[5, 7]",A1XYZ399,Ruth C.,1401753600,02 26 2014,5,Fantastic read from start to finish. I came away with a completely new understanding of the subject. I am so glad I decided to buy it.,A real gem
399,B00ABC1452,"[4, 6]",A1XYZ400,Brian C.,1401840000,09 13 2012,5,One of the best books I have read this year. I came away with a completely new understanding of the subject. I finished it in two days and immediately bought the sequel.,Exceeded all expectations
400,B00ABC1177,"[3, 3]",A1XYZ401,Anna Y.,1401926400,09 27 2012,5,"Simply outstanding work. The author has a unique voice that keeps you engaged from start to finish. Buy it now, you will not regret it.",A real gem
401,B00ABC1276,"[0, 0]",A1XYZ402,Daniel B.,1402012800,07 26 2012,5,Truly inspiring and thought provoking. I learned so much from reading this book. I am so glad I decided to buy it.,Changed my perspective
402,B00ABC1333,"[8, 8]",A1XYZ403,Kevin C.,1402099200,08 16 2012,2,"Terrible book, waste of money and time. The editing is nonexistent and the structure is completely absent. Very disappointed with this purchase.",Want my money back
403,B00ABC1322,"[8, 8]",A1XYZ404,Susan Y.,1402185600,01 21 2012,5,I cannot say enough good things about this book. The storytelling is brilliant and the characters are very well developed. Would definitely recommend it to friends and family.,Exceeded all expectations
404,B00ABC1078,"[6, 8]",A1XYZ405,Deborah Y.,1402272000,11 27 2012,2,Absolutely dreadful. The description was very misleading and the content is generic. Avoid at all costs.,Worst book ever
405,B00ABC1116,"[0, 0]",A1XYZ406,Joseph G.,1402358400,05 18 2012,5,Simply outstanding work. The writing style is engaging and the content is very well structured. Would definitely recommend it to friends and family.,Outstanding and informative
406,B00ABC1328,"[2, 6]",A1XYZ407,Henry M.,1402444800,01 13 2012,1,Absolutely dreadful. The author repeats the same points over and over adding nothing new. I regret purchasing this book.,"Regret buying, avoid"
407,B00ABC1154,"[1, 1]",A1XYZ408,Peter Y.,1402531200,09 4 2014,2,I could not finish this book. The book promised a lot but delivered very little. One star because zero is not possible.,Boring and mediocre
408,B00ABC1112,"[6, 6]",A1XYZ409,Tom I.,1402617600,11 1 2015,4,A real gem of a book. I came away with a completely new understanding of the subject. A worthwhile investment.,"Essential reading, one of the best"
409,B00ABC1447,"[2, 10]",A1XYZ410,John I.,1402704000,05 22 2014,5,This book blew my mind. I came away with a completely new understanding of the subject. I finished it in two days and immediately bought the sequel.,A real gem
410,B00ABC1383,"[6, 9]",A1XYZ411,Laura H.,1402790400,09 18 2012,4,Wonderful storytelling throughout. The writing style is engaging and the content is very well structured. Highly recommend to anyone interested in this topic.,Insightful and well written
411,B00ABC1092,"[0, 2]",A1XYZ412,Paul R.,1402876800,03 8 2014,2,Very poor content. The book is full of errors and contradictions. A complete waste of money.,"Hugely disappointing, fake reviews"
412,B00ABC1034,"[0, 0]",A1XYZ413,Kevin Y.,1402963200,11 18 2012,3,An average book for an average price. Nothing memorable but nothing terrible.,Average book
413,B00ABC1317,"[2, 5]",A1XYZ414,James N.,1403049600,03 22 2013,5,This is a must read! The author has an incredible ability to draw you in and keep you hooked. I am so glad I decided to buy it.,Superb content
414,B00ABC1186,"[4, 5]",A1XYZ415,Joseph J.,1403136000,11 10 2013,5,This is a must read! The author has a unique voice that keeps you engaged from start to finish. A worthwhile investment.,"Beautifully crafted, deeply insightful"
415,B00ABC1184,"[1, 3]",A1XYZ416,Rachel G.,1403222400,12 24 2015,2,Absolutely dreadful. The writing is terrible and the plot makes no sense. Would not recommend at all.,"Horrible, avoid at all costs"
416,B00ABC1310,"[5, 7]",A1XYZ417,Helen Q.,1403308800,05 16 2012,5,Simply outstanding work. I learned so much from reading this book. A worthwhile investment.,"Beautifully crafted, deeply insightful"
417,B00ABC1456,"[2, 3]",A1XYZ418,Anthony T.,1403395200,12 21 2012,5,Perfect book for anyone interested in this topic. It completely changed my perspective on the topic. Five stars without hesitation.,Great and informative
418,B00ABC1278,"[6, 9]",A1XYZ419,Betty B.,1403481600,10 7 2012,5,"I cannot say enough good things about this book. The explanations are clear, the examples are practical. Highly recommend to anyone interested in this topic.",Insightful and well written
419,B00ABC1256,"[1, 6]",A1XYZ420,Robert D.,1403568000,10 24 2014,1,"Appalling quality. The writing is flat, the content is predictable. Save your money.",Want my money back
420,B00ABC1071,"[3, 10]",A1XYZ421,Kenneth V.,1403654400,10 22 2013,4,This book blew my mind. The author has a unique voice that keeps you engaged from start to finish. I finished it in two days and immediately bought the sequel.,"Amazing read, loved it"
421,B00ABC1135,"[5, 7]",A1XYZ422,Mark T.,1403740800,01 8 2015,5,Superb content and beautifully written. The author clearly put a lot of effort into this book. I am so glad I decided to buy it.,"Must read, absolutely brilliant"
422,B00ABC1165,"[3, 5]",A1XYZ423,Mike Q.,1403827200,08 15 2012,5,"Fantastic read from start to finish. The explanations are clear, the examples are practical. Cannot recommend it enough.",Wonderful journey
423,B00ABC1187,"[8, 9]",A1XYZ424,Carol G.,1403913600,10 6 2015,5,"I cannot say enough good things about this book. The explanations are clear, the examples are practical. An absolute must have.",Simply outstanding
424,B00ABC1246,"[3, 3]",A1XYZ425,Maria A.,1404000000,06 27 2014,4,"One of the best books I have read this year. The writing is sharp, the ideas are original and the execution is flawless. An absolute must have.","Essential reading, one of the best"
425,B00ABC1095,"[0, 2]",A1XYZ426,Susan P.,1404086400,02 17 2014,1,"Terrible book, waste of money and time. The book feels like it was written in a hurry with lots of grammatical errors. Save your money.",Should never have been published
426,B00ABC1245,"[6, 6]",A1XYZ427,Frank Y.,1404172800,06 24 2012,5,Truly inspiring and thought provoking. The author has an incredible ability to draw you in and keep you hooked. Would definitely recommend it to friends and family.,Changed my perspective
427,B00ABC1262,"[0, 3]",A1XYZ428,Robert Q.,1404259200,03 19 2013,4,A revelation from cover to cover. The research is thorough and the conclusions are very insightful. Essential reading for everyone.,"Amazing read, loved it"
428,B00ABC1372,"[1, 4]",A1XYZ429,Ryan E.,1404345600,09 13 2012,5,A revelation from cover to cover. The research is thorough and the conclusions are very insightful. Highly recommend to anyone interested in this topic.,Exceeded all expectations
429,B00ABC1087,"[0, 1]",A1XYZ430,Melissa O.,1404432000,08 20 2015,3,Mixed feelings about this one. Some chapters were great but others were a letdown. Average read.,Mixed feelings
430,B00ABC1351,"[2, 2]",A1XYZ431,Tom E.,1404518400,11 17 2014,5,A wonderful journey from start to finish. The author clearly put a lot of effort into this book. Five stars without hesitation.,Insightful and well written
431,B00ABC1267,"[3, 3]",A1XYZ432,Sarah H.,1404604800,07 5 2012,5,"Excellent book, very well researched. The author clearly put a lot of effort into this book. I am so glad I decided to buy it.",Outstanding and informative
432,B00ABC1272,"[1, 9]",A1XYZ433,Ryan A.,1404691200,03 16 2012,2,Hugely disappointing. The information is incorrect in many places and the writing is painfully bad. A complete waste of money.,Complete garbage
433,B00ABC1189,"[8, 9]",A1XYZ434,Ruth L.,1404777600,01 25 2015,4,Wonderful storytelling throughout. The storytelling is brilliant and the characters are very well developed. A worthwhile investment.,"Must read, absolutely brilliant"
434,B00ABC1130,"[2, 6]",A1XYZ435,Barbara P.,1404864000,10 26 2012,1,Hugely disappointing. The author repeats the same points over and over adding nothing new. Not worth the price.,"Not great, too much filler"
435,B00ABC1380,"[8, 9]",A1XYZ436,John Z.,1404950400,07 9 2013,4,Captivating and thoroughly enjoyable. I learned so much from reading this book. Would definitely recommend it to friends and family.,A real gem
436,B00ABC1054,"[0, 0]",A1XYZ437,Edward S.,1405036800,11 7 2014,2,I gave this one star because I could not give zero. The book feels like it was written in a hurry with lots of grammatical errors. Avoid at all costs.,"Hugely disappointing, fake reviews"
437,B00ABC1386,"[4, 6]",A1XYZ438,Sharon G.,1405123200,06 20 2014,5,A revelation from cover to cover. Every chapter is filled with valuable insights and relatable examples. An absolute must have.,Great and informative
438,B00ABC1295,"[1, 2]",A1XYZ439,Chris N.,1405209600,09 18 2015,5,This is the definitive book on the subject. I came away with a completely new understanding of the subject. I finished it in two days and immediately bought the sequel.,Superb content
439,B00ABC1205,"[3, 3]",A1XYZ440,Susan V.,1405296000,12 6 2012,5,This book blew my mind. The author has an incredible ability to draw you in and keep you hooked. Five stars without hesitation.,Truly inspiring
440,B00ABC1241,"[5, 6]",A1XYZ441,Andrew P.,1405382400,01 26 2012,2,Appalling quality. The content is recycled and the author adds nothing new to the conversation. Would not recommend at all.,"Poor quality, rushed writing"
441,B00ABC1476,"[2, 3]",A1XYZ442,Anthony G.,1405468800,02 20 2012,1,Absolutely dreadful. The author clearly did not do enough research. Avoid at all costs.,"Total mess, waste of money"
442,B00ABC1103,"[0, 9]",A1XYZ443,George M.,1405555200,03 21 2015,1,Regret buying this. The information is incorrect in many places and the writing is painfully bad. Very disappointed with this purchase.,"Dreadful, full of errors"
443,B00ABC1345,"[8, 9]",A1XYZ444,Donna W.,1405641600,09 23 2013,2,Hugely disappointing. The sentences are confusing and the structure is a mess. Not worth the price.,Boring and mediocre
444,B00ABC1102,"[1, 1]",A1XYZ445,Patricia J.,1405728000,07 12 2015,5,"Captivating and thoroughly enjoyable. The explanations are clear, the examples are practical. Highly recommend to anyone interested in this topic.",Exceeded all expectations
445,B00ABC1115,"[4, 4]",A1XYZ446,Andrew B.,1405814400,10 12 2014,4,One of the best books I have read this year. I learned so much from reading this book. Would definitely recommend it to friends and family.,Great and informative
446,B00ABC1257,"[0, 0]",A1XYZ447,Betty T.,1405900800,03 14 2012,4,This is a must read! The author writes with passion and authority on every page. Essential reading for everyone.,Insightful and well written
447,B00ABC1394,"[4, 8]",A1XYZ448,Joseph O.,1405987200,12 15 2015,5,Wonderful storytelling throughout. I came away with a completely new understanding of the subject. I finished it in two days and immediately bought the sequel.,Simply outstanding
448,B00ABC1324,"[0, 9]",A1XYZ449,David G.,1406073600,08 4 2014,5,Simply outstanding work. I came away with a completely new understanding of the subject. A worthwhile investment.,"Beautifully crafted, deeply insightful"
449,B00ABC1134,"[2, 6]",A1XYZ450,William G.,1406160000,09 18 2012,2,This book is a total mess. The information is incorrect in many places and the writing is painfully bad. Not worth the price.,"Horrible, avoid at all costs"
450,B00ABC1293,"[2, 8]",A1XYZ451,Susan C.,1406246400,08 11 2014,5,"One of the best books I have read this year. The level of detail is impressive and the writing flows beautifully. Buy it now, you will not regret it.",Outstanding and informative
451,B00ABC1428,"[2, 3]",A1XYZ452,Amanda C.,1406332800,04 8 2013,5,This is a must read! The author writes with passion and authority on every page. Cannot recommend it enough.,Changed my perspective
